"Block","Phase","Trial","RunningTime","Cue","Image","CorrResp","Resp","Accuracy","ISI","RT_from_CueOnset","ITI","subID"
1,2,122,268.62,2,1,1,1,1,6,7.37,2.5,26
1,2,123,281.39,4,4,4,4,1,8,9.44,8,26
1,2,124,301.66,1,1,1,2,0,8,9.7,8,26
1,2,125,321.93,4,4,4,4,1,8,9.6,0.5,26
1,2,126,334.69,2,1,1,1,1,4,5.42,0.5,26
1,2,127,343.46,3,3,3,3,1,6,7.77,5.5,26
1,2,128,359.23,2,1,1,2,0,6,1.13,3.5,26
1,2,129,373,4,3,3,4,0,6,2.41,1.5,26
1,2,130,384.76,4,4,4,3,0,8,9.47,2.5,26
1,2,131,399.53,3,4,4,4,1,4,5.53,1.5,26
1,2,132,409.3,1,1,1,1,1,8,9.55,3.5,26
1,2,133,425.07,3,3,3,4,0,4,5.68,2.5,26
1,2,134,435.83,1,2,2,2,1,6,7.77,2.5,26
1,2,135,448.6,4,4,4,4,1,4,5.63,7.5,26
1,2,136,464.37,2,2,2,2,1,4,5.42,8,26
1,2,137,480.64,4,3,3,3,1,4,5.82,8,26
1,2,138,496.91,3,4,4,3,0,6,7.87,1.5,26
1,2,139,508.67,3,3,3,3,1,8,9.67,1.5,26
1,2,140,522.44,1,1,1,2,0,4,5.73,4.5,26
1,2,141,535.21,3,3,3,3,1,6,7.66,3.5,26
1,2,142,548.98,1,2,2,1,0,8,9.69,3.5,26
1,2,143,564.74,1,1,1,1,1,6,7.62,1.5,26
1,2,144,576.51,4,4,4,4,1,8,9.74,3.5,26
1,2,145,592.28,4,4,4,4,1,4,5.56,0.5,26
1,2,146,601.05,3,3,3,3,1,6,7.37,2.5,26
1,2,147,613.81,1,2,2,1,0,6,7.93,1.5,26
1,2,148,625.58,4,4,4,4,1,4,5.49,0.5,26
1,2,149,634.35,4,4,4,3,0,6,7.44,0.5,26
1,2,150,645.12,2,1,1,1,1,4,6.13,6.5,26
1,2,151,659.88,3,3,3,3,1,6,7.83,0.5,26
1,2,152,670.65,3,4,4,3,0,8,9.12,0.5,26
1,2,153,683.42,1,1,1,1,1,4,5.78,0.5,26
1,2,154,692.19,2,2,2,1,0,8,10.04,3.5,26
1,2,155,707.95,1,1,1,2,0,4,5.67,6.5,26
1,2,156,722.72,2,2,2,1,0,8,9.38,4.5,26
1,2,157,739.49,3,3,3,3,1,6,7.67,6.5,26
1,2,158,756.26,2,1,1,1,1,8,9.87,1.5,26
1,2,159,770.02,4,4,4,4,1,8,9.77,3.5,26
1,2,160,785.79,2,1,1,1,1,8,9.9,1.5,26
1,2,161,799.56,1,1,1,1,1,4,5.89,1.5,26
1,2,162,809.33,2,2,2,2,1,6,8.65,0.5,26
1,2,163,820.09,2,2,2,1,0,8,10.21,4.5,26
1,2,164,836.86,2,2,2,NA,0,4,NA,1.5,26
1,2,165,846.63,1,2,2,1,0,8,9.8,1.5,26
1,2,166,860.4,3,3,3,3,1,8,6.29,0.5,26
1,2,167,873.16,4,4,4,4,1,6,7.9,5.5,26
1,2,168,888.93,4,4,4,4,1,8,10.27,1.5,26
1,2,169,902.7,3,3,3,NA,0,4,NA,8,26
1,2,170,918.97,1,1,1,1,1,8,10.19,7.5,26
1,2,171,938.73,2,1,1,1,1,6,5.91,8,26
1,2,172,957,4,3,3,3,1,8,9.82,4.5,26
1,2,173,973.77,2,1,1,1,1,8,9.64,1.5,26
1,2,174,987.54,4,4,4,3,0,4,6.29,8,26
1,2,175,1003.81,1,2,2,2,1,4,6.05,0.5,26
1,2,176,1012.57,3,3,3,3,1,4,6.02,1.5,26
1,2,177,1022.34,2,2,2,1,0,4,5.95,6.5,26
1,2,178,1037.11,3,3,3,NA,0,4,NA,1.5,26
1,2,179,1046.88,2,2,2,NA,0,6,NA,3.5,26
1,2,180,1060.64,3,4,4,3,0,8,11.18,0.5,26
2,1,1,0.5,4,3,3,3,1,1,2.47,2.5,26
2,1,2,7.27,1,1,1,1,1,1,2.47,0.5,26
2,1,3,12.04,1,1,1,1,1,1,2.17,0.5,26
2,1,4,16.8,3,3,3,3,1,1,2.26,0.5,26
2,1,5,21.57,3,3,3,3,1,1,1.12,1.5,26
2,1,6,27.34,2,1,1,1,1,1,2.55,0.5,26
2,1,7,32.1,3,3,3,3,1,1,2.23,1.5,26
2,1,8,37.87,2,2,2,2,1,1,1.01,0.5,26
2,1,9,42.64,2,2,2,2,1,1,2.23,2.5,26
2,1,10,49.41,1,1,1,1,1,1,0.88,0.5,26
2,1,11,54.17,3,3,3,3,1,1,1.02,0.5,26
2,1,12,58.94,3,4,4,3,0,1,1.03,0.5,26
2,1,13,63.71,3,4,4,4,1,1,2.28,1.5,26
2,1,14,69.47,1,1,1,1,1,1,0.8,0.5,26
2,1,15,74.24,2,2,2,2,1,1,1.09,3.5,26
2,1,16,82.01,4,3,3,3,1,1,2.42,0.5,26
2,1,17,86.78,2,1,1,2,0,1,1.22,2.5,26
2,1,18,93.54,4,3,3,3,1,1,2.62,0.5,26
2,1,19,98.31,4,4,4,4,1,1,2.64,3.5,26
2,1,20,106.08,1,1,1,1,1,1,1.05,5.5,26
2,1,21,115.84,1,1,1,1,1,1,1.44,8,26
2,1,22,128.11,3,3,3,3,1,1,1.66,5.5,26
2,1,23,137.88,3,3,3,3,1,1,1.43,1.5,26
2,1,24,143.65,4,4,4,4,1,1,2.24,3.5,26
2,1,25,151.41,4,3,3,4,0,1,0.76,3.5,26
2,1,26,159.18,4,4,4,4,1,1,2.22,0.5,26
2,1,27,163.95,2,2,2,2,1,1,2.36,0.5,26
2,1,28,168.71,2,1,1,2,0,1,1.38,0.5,26
2,1,29,173.48,4,4,4,3,0,1,2.3,1.5,26
2,1,30,179.25,3,3,3,3,1,1,1.03,0.5,26
2,1,31,184.01,3,3,3,3,1,1,0.79,0.5,26
2,1,32,188.78,4,4,4,4,1,1,2.36,5.5,26
2,1,33,198.55,3,3,3,3,1,1,0.96,0.5,26
2,1,34,203.32,3,3,3,3,1,1,1.1,0.5,26
2,1,35,208.08,2,1,1,2,0,1,1.72,2.5,26
2,1,36,214.85,1,2,2,1,0,1,0.72,0.5,26
2,1,37,219.62,4,4,4,4,1,1,1.01,1.5,26
2,1,38,225.38,1,2,2,2,1,1,2.25,1.5,26
2,1,39,231.15,4,3,3,4,0,1,1.15,1.5,26
2,1,40,236.92,2,1,1,2,0,1,2.1,0.5,26
2,1,41,241.69,3,3,3,3,1,1,0.8,0.5,26
2,1,42,246.45,2,2,2,2,1,1,2.17,3.5,26
2,1,43,254.22,1,1,1,1,1,1,2.36,0.5,26
2,1,44,258.99,1,2,2,2,1,1,2.21,1.5,26
2,1,45,264.75,2,2,2,2,1,1,2.88,0.5,26
2,1,46,269.52,3,4,4,3,0,1,0.75,0.5,26
2,1,47,274.29,2,1,1,1,1,1,2.3,1.5,26
2,1,48,280.05,3,4,4,4,1,1,3.12,3.5,26
2,1,49,287.82,1,1,1,1,1,1,2.4,0.5,26
2,1,50,292.59,4,4,4,NA,NA,1,NA,0.5,26
2,1,51,297.36,2,1,1,2,0,1,1.01,0.5,26
2,1,52,302.12,1,1,1,2,0,1,2.45,1.5,26
2,1,53,307.89,1,2,2,1,0,1,1.09,0.5,26
2,1,54,312.66,1,2,2,2,1,1,2.29,1.5,26
2,1,55,318.42,2,1,1,1,1,1,2.4,1.5,26
2,1,56,324.19,3,3,3,3,1,1,0.69,8,26
2,1,57,336.46,1,2,2,2,1,1,2.55,3.5,26
2,1,58,344.23,2,1,1,1,1,1,0.84,4.5,26
2,1,59,352.99,2,2,2,NA,NA,1,NA,2.5,26
2,1,60,359.76,2,2,2,2,1,1,2.34,1.5,26
2,1,61,365.53,3,4,4,3,0,1,0.79,1.5,26
2,1,62,371.29,1,1,1,1,1,1,2.37,0.5,26
2,1,63,376.06,4,4,4,4,1,1,2.48,0.5,26
2,1,64,380.83,1,1,1,NA,NA,1,NA,1.5,26
2,1,65,386.6,1,2,2,1,0,1,0.96,0.5,26
2,1,66,391.36,4,4,4,4,1,1,3.44,2.5,26
2,1,67,398.13,2,2,2,2,1,1,2.34,2.5,26
2,1,68,404.9,3,3,3,3,1,1,0.86,1.5,26
2,1,69,410.66,3,3,3,3,1,1,1.26,4.5,26
2,1,70,419.43,2,2,2,1,0,1,2.52,1.5,26
2,1,71,425.2,2,2,2,2,1,1,2.33,4.5,26
2,1,72,433.97,4,3,3,3,1,1,2.31,0.5,26
2,1,73,438.73,2,1,1,1,1,1,2.42,5.5,26
2,1,74,448.5,2,2,2,1,0,1,2.42,0.5,26
2,1,75,453.27,1,1,1,1,1,1,3.66,3.5,26
2,1,76,461.03,3,3,3,3,1,1,1.6,1.5,26
2,1,77,466.8,3,3,3,1,0,1,0.82,0.5,26
2,1,78,471.57,1,1,1,1,1,1,3.37,0.5,26
2,1,79,476.33,2,2,2,2,1,1,2.62,0.5,26
2,1,80,481.1,1,1,1,1,1,1,2.32,1.5,26
2,1,81,486.87,4,4,4,4,1,1,2.3,2.5,26
2,1,82,493.64,4,4,4,4,1,1,3.04,3.5,26
2,1,83,501.4,4,3,3,NA,NA,1,NA,1.5,26
2,1,84,507.17,1,2,2,2,1,1,2.4,5.5,26
2,1,85,516.94,3,3,3,3,1,1,1.52,0.5,26
2,1,86,521.7,4,4,4,4,1,1,2.31,0.5,26
2,1,87,526.47,1,1,1,1,1,1,2.45,5.5,26
2,1,88,536.24,1,2,2,2,1,1,2.82,0.5,26
2,1,89,541.01,4,4,4,4,1,1,2.58,2.5,26
2,1,90,547.77,1,2,2,2,1,1,2.52,4.5,26
2,1,91,556.54,4,4,4,4,1,1,2.64,2.5,26
2,1,92,563.31,4,4,4,4,1,1,3.48,5.5,26
2,1,93,573.07,3,4,4,3,0,1,1.42,4.5,26
2,1,94,581.84,3,3,3,3,1,1,1.13,0.5,26
2,1,95,586.61,2,2,2,2,1,1,3.6,0.5,26
2,1,96,591.38,3,4,4,3,0,1,0.84,0.5,26
2,1,97,596.14,2,2,2,2,1,1,2.28,0.5,26
2,1,98,600.91,4,4,4,4,1,1,2.68,0.5,26
2,1,99,605.68,4,4,4,3,0,1,2.18,0.5,26
2,1,100,610.44,4,3,3,4,0,1,1.01,1.5,26
2,2,101,0.5,1,1,1,1,1,8,9.89,8,26
2,2,102,20.77,2,2,2,2,1,6,7.75,3.5,26
2,2,103,34.54,1,1,1,1,1,8,9.6,3.5,26
2,2,104,50.3,2,1,1,1,1,8,9.53,1.5,26
2,2,105,64.07,2,2,2,2,1,6,7.51,3.5,26
2,2,106,77.84,1,2,2,2,1,8,9.52,0.5,26
2,2,107,90.61,3,3,3,3,1,6,7.9,0.5,26
2,2,108,101.37,4,4,4,3,0,6,8.11,5.5,26
2,2,109,117.14,4,4,4,3,0,4,7.52,7.5,26
2,2,110,132.91,2,2,2,2,1,8,9.69,4.5,26
2,2,111,149.68,2,2,2,2,1,4,5.76,4.5,26
2,2,112,162.44,4,3,3,3,1,6,8.03,0.5,26
2,2,113,173.21,1,1,1,2,0,8,10.3,1.5,26
2,2,114,186.98,1,1,1,1,1,6,7.6,0.5,26
2,2,115,197.75,1,2,2,1,0,6,8.07,1.5,26
2,2,116,209.51,2,2,2,2,1,8,10.57,4.5,26
2,2,117,226.28,3,3,3,3,1,8,10.19,5.5,26
2,2,118,244.05,1,1,1,2,0,4,5.8,0.5,26
2,2,119,252.82,2,2,2,NA,0,4,NA,6.5,26
2,2,120,267.58,1,2,2,NA,0,4,NA,4.5,26
2,2,121,280.35,3,4,4,3,0,4,5.7,1.5,26
2,2,122,290.12,2,2,2,NA,0,4,NA,1.5,26
2,2,123,299.89,4,3,3,3,1,4,5.75,0.5,26
2,2,124,308.65,1,1,1,1,1,4,6.27,4.5,26
2,2,125,321.42,1,2,2,NA,0,6,NA,2.5,26
2,2,126,334.19,4,3,3,NA,0,8,NA,0.5,26
2,2,127,346.96,3,3,3,3,1,6,7.26,2.5,26
2,2,128,359.72,1,1,1,1,1,6,8.8,1.5,26
2,2,129,371.49,3,3,3,3,1,8,9.85,0.5,26
2,2,130,384.26,3,3,3,3,1,4,5.55,2.5,26
2,2,131,395.03,4,4,4,NA,0,8,NA,2.5,26
2,2,132,409.79,1,1,1,1,1,4,5.65,1.5,26
2,2,133,419.56,3,3,3,NA,0,6,NA,3.5,26
2,2,134,433.33,3,4,4,NA,0,6,NA,1.5,26
2,2,135,445.1,4,4,4,NA,0,8,NA,1.5,26
2,2,136,458.86,3,3,3,3,1,4,5.73,8,26
2,2,137,475.13,3,3,3,3,1,4,5.47,6.5,26
2,2,138,489.9,4,3,3,NA,0,6,NA,1.5,26
2,2,139,501.67,1,2,2,NA,0,4,NA,8,26
2,2,140,517.93,2,1,1,NA,0,4,NA,0.5,26
2,2,141,526.7,3,4,4,NA,0,8,NA,0.5,26
2,2,142,539.47,4,3,3,NA,0,4,NA,3.5,26
2,2,143,551.24,3,3,3,NA,0,8,NA,0.5,26
2,2,144,564,2,2,2,NA,0,8,NA,0.5,26
2,2,145,576.77,2,1,1,1,1,4,5.5,3.5,26
2,2,146,588.54,4,4,4,3,0,8,9.73,3.5,26
2,2,147,604.31,4,4,4,3,0,8,0.5,8,26
2,2,148,624.57,4,4,4,4,1,6,7.73,0.5,26
2,2,149,635.34,3,4,4,3,0,4,5.25,1.5,26
2,2,150,645.11,3,3,3,3,1,4,5.62,1.5,26
2,2,151,654.88,3,3,3,3,1,8,9.57,1.5,26
2,2,152,668.64,2,1,1,2,0,8,9.5,1.5,26
2,2,153,682.41,2,1,1,1,1,8,9.6,1.5,26
2,2,154,696.18,2,2,2,2,1,6,7.7,3.5,26
2,2,155,709.95,1,2,2,2,1,6,8.25,1.5,26
2,2,156,721.71,4,4,4,3,0,4,5.57,8,26
2,2,157,737.98,4,4,4,4,1,6,8.32,8,26
2,2,158,756.25,2,2,2,2,1,6,8.27,0.5,26
2,2,159,767.02,2,1,1,1,1,6,7.67,2.5,26
2,2,160,779.78,2,1,1,1,1,6,7.72,8,26
2,2,161,798.05,4,4,4,4,1,4,5.67,0.5,26
2,2,162,806.82,3,3,3,3,1,6,7.77,5.5,26
2,2,163,822.59,4,4,4,4,1,8,9.7,3.5,26
2,2,164,838.36,4,4,4,4,1,6,7.5,1.5,26
2,2,165,850.12,4,4,4,4,1,4,6.02,0.5,26
2,2,166,858.89,3,3,3,3,1,8,9.8,0.5,26
2,2,167,871.66,3,4,4,4,1,8,9.68,0.5,26
2,2,168,884.43,4,3,3,4,0,8,9.75,4.5,26
2,2,169,901.19,1,1,1,1,1,6,7.55,0.5,26
2,2,170,911.96,2,2,2,2,1,8,10.05,3.5,26
2,2,171,927.73,3,3,3,3,1,6,8.43,6.5,26
2,2,172,944.5,1,1,1,1,1,6,7.83,1.5,26
2,2,173,956.26,2,1,1,1,1,4,6.05,6.5,26
2,2,174,971.03,1,2,2,2,1,8,9.97,3.5,26
2,2,175,986.8,1,1,1,1,1,4,6.78,6.5,26
2,2,176,1001.57,3,4,4,4,1,6,7.82,0.5,26
2,2,177,1012.33,2,2,2,1,0,4,5.63,8,26
2,2,178,1028.6,4,3,3,3,1,4,7.75,8,26
2,2,179,1044.87,1,2,2,NA,0,4,NA,0.5,26
2,2,180,1053.64,1,1,1,1,1,8,9.79,7.5,26
1,1,1,0.51,1,1,1,1,1,1,2.61,1.5,27
1,1,2,6.28,2,2,2,2,1,1,2.27,4.5,27
1,1,3,15.05,2,2,2,2,1,1,2.4,2.5,27
1,1,4,21.81,2,2,2,2,1,1,2.13,1.5,27
1,1,5,27.58,3,4,4,4,1,1,2.49,1.5,27
1,1,6,33.35,4,4,4,2,0,1,1.16,2.5,27
1,1,7,40.12,3,3,3,3,1,1,2.37,0.5,27
1,1,8,44.88,3,4,4,4,1,1,2.6,5.5,27
1,1,9,54.65,2,2,2,2,1,1,2.35,2.5,27
1,1,10,61.42,3,3,3,3,1,1,2.34,0.5,27
1,1,11,66.19,4,4,4,2,0,1,1.37,0.5,27
1,1,12,70.95,1,2,2,1,0,1,2.13,0.5,27
1,1,13,75.72,3,3,3,3,1,1,2.37,0.5,27
1,1,14,80.49,3,4,4,3,0,1,2.19,3.5,27
1,1,15,88.25,2,2,2,2,1,1,2.24,0.5,27
1,1,16,93.02,4,3,3,3,1,1,2.44,1.5,27
1,1,17,98.79,2,2,2,2,1,1,2.41,5.5,27
1,1,18,108.55,3,3,3,3,1,1,2.44,0.5,27
1,1,19,113.32,2,2,2,2,1,1,2.32,0.5,27
1,1,20,118.09,2,2,2,2,1,1,2.45,5.5,27
1,1,21,127.86,2,2,2,2,1,1,2.31,1.5,27
1,1,22,133.62,1,1,1,1,1,1,2.49,2.5,27
1,1,23,140.39,1,1,1,2,0,1,2.35,5.5,27
1,1,24,150.16,4,4,4,4,1,1,2.51,0.5,27
1,1,25,154.92,1,1,1,1,1,1,2.62,2.5,27
1,1,26,161.69,3,3,3,3,1,1,2.45,0.5,27
1,1,27,166.46,4,4,4,4,1,1,2.49,3.5,27
1,1,28,174.23,4,3,3,3,1,1,2.37,1.5,27
1,1,29,179.99,3,4,4,4,1,1,2.77,1.5,27
1,1,30,185.76,4,3,3,3,1,1,2.47,0.5,27
1,1,31,190.53,4,3,3,3,1,1,2.28,0.5,27
1,1,32,195.29,4,4,4,3,0,1,2.24,0.5,27
1,1,33,200.06,1,1,1,1,1,1,2.54,1.5,27
1,1,34,205.83,3,4,4,4,1,1,2.46,0.5,27
1,1,35,210.59,4,4,4,4,1,1,2.38,8,27
1,1,36,222.86,4,3,3,3,1,1,2.94,2.5,27
1,1,37,229.63,3,3,3,3,1,1,2.42,0.5,27
1,1,38,234.4,1,1,1,1,1,1,2.45,1.5,27
1,1,39,240.16,2,2,2,2,1,1,2.44,0.5,27
1,1,40,244.93,2,1,1,1,1,1,2.54,8,27
1,1,41,257.2,2,2,2,2,1,1,2.51,1.5,27
1,1,42,262.97,4,4,4,4,1,1,2.49,0.5,27
1,1,43,267.73,4,4,4,4,1,1,2.54,0.5,27
1,1,44,272.5,3,3,3,3,1,1,2.43,0.5,27
1,1,45,277.27,2,2,2,1,0,1,2.65,0.5,27
1,1,46,282.03,1,1,1,1,1,1,2.47,5.5,27
1,1,47,291.8,4,4,4,3,0,1,2.37,0.5,27
1,1,48,296.57,1,1,1,1,1,1,2.74,3.5,27
1,1,49,304.33,1,1,1,1,1,1,2.47,4.5,27
1,1,50,313.1,2,2,2,2,1,1,2.45,1.5,27
1,1,51,318.87,1,1,1,1,1,1,2.47,3.5,27
1,1,52,326.64,1,1,1,2,0,1,2.66,1.5,27
1,1,53,332.4,1,2,2,2,1,1,2.48,1.5,27
1,1,54,338.17,2,2,2,2,1,1,2.35,1.5,27
1,1,55,343.94,2,2,2,2,1,1,2.33,0.5,27
1,1,56,348.7,2,2,2,2,1,1,2.17,2.5,27
1,1,57,355.47,4,3,3,2,0,1,0.87,0.5,27
1,1,58,360.24,3,4,4,4,1,1,2.37,0.5,27
1,1,59,365.01,2,1,1,2,0,1,2.35,0.5,27
1,1,60,369.77,1,1,1,1,1,1,2.32,0.5,27
1,1,61,374.54,1,1,1,1,1,1,2.23,0.5,27
1,1,62,379.31,3,3,3,3,1,1,2.7,0.5,27
1,1,63,384.07,1,1,1,1,1,1,2.5,0.5,27
1,1,64,388.84,3,4,4,4,1,1,2.51,0.5,27
1,1,65,393.61,1,2,2,2,1,1,2.37,0.5,27
1,1,66,398.37,3,4,4,4,1,1,2.51,2.5,27
1,1,67,405.14,2,2,2,2,1,1,2.14,3.5,27
1,1,68,412.91,2,1,1,2,0,1,0.39,2.5,27
1,1,69,419.68,4,3,3,3,1,1,2.48,4.5,27
1,1,70,428.44,2,2,2,2,1,1,2.43,3.5,27
1,1,71,436.21,3,3,3,4,0,1,1.96,0.5,27
1,1,72,440.98,1,1,1,1,1,1,2.47,0.5,27
1,1,73,445.74,4,3,3,3,1,1,2.41,0.5,27
1,1,74,450.51,1,1,1,1,1,1,2.59,5.5,27
1,1,75,460.28,2,2,2,2,1,1,2.19,0.5,27
1,1,76,465.05,1,2,2,2,1,1,2.3,0.5,27
1,1,77,469.81,1,1,1,2,0,1,2.4,0.5,27
1,1,78,474.58,1,2,2,2,1,1,2.43,4.5,27
1,1,79,483.35,3,3,3,3,1,1,2.53,1.5,27
1,1,80,489.11,3,3,3,3,1,1,2.44,5.5,27
1,1,81,498.88,1,1,1,1,1,1,2.5,4.5,27
1,1,82,507.65,4,4,4,4,1,1,2.55,2.5,27
1,1,83,514.42,4,4,4,4,1,1,2.52,0.5,27
1,1,84,519.18,4,4,4,4,1,1,2.39,1.5,27
1,1,85,524.95,2,1,1,1,1,1,2.51,0.5,27
1,1,86,529.72,3,3,3,3,1,1,2.46,3.5,27
1,1,87,537.48,2,1,1,1,1,1,2.94,1.5,27
1,1,88,543.25,1,1,1,1,1,1,2.35,0.5,27
1,1,89,548.02,4,4,4,4,1,1,2.97,0.5,27
1,1,90,552.78,4,3,3,3,1,1,2.38,0.5,27
1,1,91,557.55,3,4,4,4,1,1,2.26,0.5,27
1,1,92,562.32,4,4,4,4,1,1,2.59,1.5,27
1,1,93,568.09,3,3,3,3,1,1,2.37,1.5,27
1,1,94,573.85,4,3,3,3,1,1,2.38,0.5,27
1,1,95,578.62,4,4,4,4,1,1,2.51,0.5,27
1,1,96,583.39,1,1,1,1,1,1,2.62,3.5,27
1,1,97,591.15,3,3,3,3,1,1,2.4,1.5,27
1,1,98,596.92,2,2,2,2,1,1,1.64,3.5,27
1,1,99,604.69,3,4,4,4,1,1,1.49,1.5,27
1,1,100,610.46,3,3,3,3,1,1,1.73,1.5,27
1,2,101,0.5,2,1,1,1,1,8,9.97,0.5,27
1,2,102,13.28,4,3,3,3,1,8,9.97,8,27
1,2,103,33.55,4,3,3,3,1,8,9.57,8,27
1,2,104,53.82,4,4,4,4,1,8,9.74,3.5,27
1,2,105,69.59,3,3,3,3,1,4,5.85,0.5,27
1,2,106,78.36,4,4,4,3,0,4,6.34,0.5,27
1,2,107,87.14,1,1,1,1,1,6,7.58,1.5,27
1,2,108,98.91,2,2,2,2,1,8,9.74,4.5,27
1,2,109,115.67,2,2,2,2,1,4,5.58,1.5,27
1,2,110,125.44,4,4,4,4,1,4,6.03,3.5,27
1,2,111,137.21,1,1,1,2,0,4,5.85,3.5,27
1,2,112,148.98,1,1,1,1,1,4,6.13,8,27
1,2,113,165.24,4,3,3,3,1,4,5.88,6.5,27
1,2,114,180.01,2,2,2,1,0,4,5.72,7.5,27
1,2,115,195.78,3,3,3,4,0,8,10.97,0.5,27
1,2,116,208.55,3,4,4,4,1,4,6.08,0.5,27
1,2,117,217.31,4,3,3,3,1,6,7.98,3.5,27
1,2,118,231.08,1,1,1,2,0,8,9.9,1.5,27
1,2,119,244.85,1,1,1,1,1,8,9.94,1.5,27
1,2,120,258.62,4,3,3,4,0,4,6.64,0.5,27
1,2,121,267.38,1,1,1,1,1,8,9.86,2.5,27
1,2,122,282.15,3,3,3,3,1,8,10.07,1.5,27
1,2,123,295.92,4,3,3,4,0,4,5.94,1.5,27
1,2,124,305.69,3,3,3,3,1,4,6.36,0.5,27
1,2,125,314.45,2,1,1,1,1,4,5.77,3.5,27
1,2,126,326.22,3,3,3,3,1,4,7.16,1.5,27
1,2,127,335.99,2,1,1,1,1,6,8.14,8,27
1,2,128,354.26,2,2,2,2,1,8,10.3,5.5,27
1,2,129,372.02,3,3,3,3,1,6,8.93,0.5,27
1,2,130,382.79,2,2,2,2,1,6,8.1,0.5,27
1,2,131,393.56,1,1,1,2,0,6,8.17,5.5,27
1,2,132,409.33,4,3,3,3,1,6,8.39,1.5,27
1,2,133,421.1,3,4,4,3,0,8,10.2,6.5,27
1,2,134,439.86,4,4,4,4,1,4,7.72,0.5,27
1,2,135,448.63,4,3,3,3,1,6,7.73,1.5,27
1,2,136,460.4,4,4,4,4,1,4,6.62,8,27
1,2,137,476.67,3,3,3,3,1,8,10.94,3.5,27
1,2,138,492.43,1,1,1,1,1,8,10.87,6.5,27
1,2,139,511.2,3,4,4,4,1,6,4.62,8,27
1,2,140,529.47,2,2,2,2,1,6,7.75,8,27
1,2,141,547.74,2,2,2,2,1,4,6.03,3.5,27
1,2,142,559.5,2,2,2,2,1,8,9.7,0.5,27
1,2,143,572.27,1,1,1,1,1,6,7.94,0.5,27
1,2,144,583.04,3,3,3,3,1,6,7.88,1.5,27
1,2,145,594.81,2,2,2,4,0,8,7.93,7.5,27
1,2,146,614.58,3,4,4,3,0,6,9.32,8,27
1,2,147,632.84,4,4,4,4,1,8,10.87,1.5,27
1,2,148,646.61,1,1,1,1,1,6,8.73,3.5,27
1,2,149,660.38,1,1,1,1,1,8,10.67,4.5,27
1,2,150,677.15,1,2,2,2,1,8,10.45,1.5,27
1,2,151,690.91,3,3,3,4,0,6,8.77,4.5,27
1,2,152,705.68,3,4,4,4,1,6,8.25,6.5,27
1,2,153,722.45,2,2,2,2,1,4,5.58,3.5,27
1,2,154,734.22,2,2,2,2,1,6,8.33,0.5,27
1,2,155,744.98,1,1,1,1,1,4,5.97,1.5,27
1,2,156,754.75,3,3,3,3,1,6,8.65,0.5,27
1,2,157,765.52,2,1,1,1,1,8,9.59,0.5,27
1,2,158,778.29,1,1,1,1,1,4,1.05,2.5,27
1,2,159,789.05,4,4,4,3,0,6,9.12,1.5,27
1,2,160,800.82,3,4,4,4,1,8,10.83,2.5,27
1,2,161,815.59,2,2,2,2,1,6,7.55,0.5,27
1,2,162,826.36,3,4,4,4,1,8,10.05,3.5,27
1,2,163,842.12,3,3,3,NA,0,8,NA,8,27
1,2,164,862.39,4,4,4,4,1,6,8.2,5.5,27
1,2,165,878.16,3,4,4,NA,0,4,NA,0.5,27
1,2,166,886.93,1,2,2,1,0,6,1.25,1.5,27
1,2,167,898.69,4,4,4,NA,0,6,NA,4.5,27
1,2,168,913.46,2,2,2,1,0,6,8,6.5,27
1,2,169,930.23,4,4,4,NA,0,4,NA,0.5,27
1,2,170,939,2,2,2,2,1,4,5.44,4.5,27
1,2,171,951.76,1,2,2,2,1,6,7.62,0.5,27
1,2,172,962.53,3,3,3,4,0,4,6.39,1.5,27
1,2,173,972.3,1,1,1,1,1,6,7.89,0.5,27
1,2,174,983.07,2,2,2,2,1,4,5.93,3.5,27
1,2,175,994.83,2,2,2,2,1,8,10.72,1.5,27
1,2,176,1008.6,1,1,1,1,1,4,5.96,1.5,27
1,2,177,1018.37,1,1,1,1,1,4,6.1,4.5,27
1,2,178,1031.14,4,4,4,3,0,8,11.72,2.5,27
1,2,179,1045.9,1,2,2,2,1,4,6.01,0.5,27
1,2,180,1054.67,4,4,4,4,1,8,10.13,2.5,27
2,1,1,0.51,1,2,2,2,1,1,2.49,4.5,27
2,1,2,9.28,4,3,3,3,1,1,2.54,0.5,27
2,1,3,14.04,1,2,2,2,1,1,2.34,0.5,27
2,1,4,18.81,2,1,1,1,1,1,2.27,2.5,27
2,1,5,25.58,3,3,3,3,1,1,2.5,1.5,27
2,1,6,31.34,4,3,3,3,1,1,2.27,0.5,27
2,1,7,36.11,2,2,2,2,1,1,2.33,0.5,27
2,1,8,40.88,2,1,1,2,0,1,0.56,0.5,27
2,1,9,45.65,2,2,2,2,1,1,2.28,3.5,27
2,1,10,53.41,1,2,2,2,1,1,2.47,0.5,27
2,1,11,58.18,4,4,4,4,1,1,2.56,3.5,27
2,1,12,65.95,3,3,3,3,1,1,2.42,0.5,27
2,1,13,70.71,1,2,2,2,1,1,2.33,0.5,27
2,1,14,75.48,3,4,4,NA,NA,1,NA,0.5,27
2,1,15,80.25,2,1,1,1,1,1,2.91,0.5,27
2,1,16,85.02,2,2,2,2,1,1,2.38,0.5,27
2,1,17,89.78,2,2,2,2,1,1,2.36,1.5,27
